from,to,wind_hours,point_distance_km,cell_distance_km
98,29,1178.3371895695605,1421.4082106242572,1423.508173499596
99,29,549.7921541142377,1321.005909050765,1317.3171006324033
100,29,742.7635892054416,1464.1524370688735,1466.6865026828416
101,29,737.5845936830701,1470.3094129355663,1471.8263767977514
102,29,728.7426961257967,1405.535898950031,1407.8136874464606
103,29,647.9222524410081,874.9057791860176,876.2626171112479
104,29,1227.2759936667892,1454.7910319928358,1453.8142177700497
105,29,1328.9178206892361,2174.494648716054,2175.079139701345
106,29,1332.209261498647,2165.7820947439172,2166.023707369189
107,29,741.8442941286781,930.2778667685898,929.6372003915025
108,29,695.0666215746014,1503.982433114172,1504.0024839362104
109,29,137.55818826389802,137.01361767273647,136.5079442037224
110,29,157.73000323485985,170.9121697770801,171.90666688004248
111,29,141.25272285470794,134.85668219879773,139.08307478047115
112,29,137.1104893191459,127.95286102792312,131.8518054512175
113,29,450.143919938183,697.159040523422,694.1623466604156
1,30,1015.9965438236462,1835.1730122036568,1833.8721666061033
2,30,1016.8014949983996,1834.8912904212032,1835.7203602254654
3,30,1003.9756597598464,1807.270491160898,1809.7567912496297
4,30,1003.9756597598464,1806.576052642239,1809.7567912496297
5,30,770.9687704057236,1522.9697174128826,1523.183494502409
6,30,1372.9603445891553,3927.908085851138,3930.065471053191
7,30,1372.9603445891553,3926.7123550694637,3930.065471053191
8,30,1470.7525419850426,4544.61459397214,4546.8044116863975
9,30,1629.6178783222063,2914.8474433314273,2916.1888434310135
10,30,1007.6691917994627,1577.737651802538,1577.501701915454
11,30,1029.4927554309281,1550.590551272894,1551.1589352952255
12,30,1031.707069276613,1552.4515618245164,1554.595887234243
13,30,1008.2902416065244,1625.8411290016347,1627.4927274546635
14,30,1004.7157808196711,1624.009781871361,1625.4094861984966
15,30,971.7477586397324,1578.5402513444324,1579.506816762887
16,30,971.4168355200911,1579.190123094121,1584.3460424454415
17,30,1444.429156089204,2406.35291110749,2405.3787690194586
18,30,1390.8447749245533,3915.6955571670246,3916.6381304057895
19,30,665.5372166303076,1227.3901856211753,1228.5063467487914
20,30,663.1692732391788,1225.8886591499515,1229.9024376363234
21,30,645.933695271157,1189.767013389262,1192.194073257179
22,30,645.3725943563982,1184.32720779357,1185.399122259174
23,30,638.0152905459443,1167.7025071879186,1167.8625159178123
24,30,638.0152905459443,1167.8696449649137,1167.8625159178123
25,30,633.2743142275399,993.5119408453389,994.1304846256079
26,30,235.69218014559692,93.33839671997569,95.70121472715836
27,30,235.69218014559692,93.30892025257164,95.70121472715836
28,30,235.02598474413048,93.09044707796761,97.63590630647919
29,30,223.51507335722718,99.9131553178254,99.00054554764834
30,30,0,0,0
31,30,5.363763715596038,13.399928021352743,13.3949148434505
32,30,5.782763155983108,12.783811197552785,12.771217845499182
33,30,298.4028457354177,202.89039110779862,200.7918407734457
34,30,1521.3923040112727,2760.5488383767424,2761.79508842795
35,30,1521.0484575339817,2792.110076165961,2793.435913345291
36,30,927.0748289837128,1039.4537134286213,1039.5721676371181
37,30,1393.1830123193163,3774.086877930801,3775.392285600204
38,30,1113.8530662701737,1795.9996682487074,1791.9680444914
39,30,1010.553108840449,2578.694259269434,2576.51417856115
40,30,1024.1157234137331,2411.620053279365,2406.893863251623
41,30,1011.1519844315886,2393.396124862691,2390.1887055426814
42,30,1438.4313107605237,2019.1055116828431,2018.3688841772887
43,30,1063.8539322965858,4442.241924982511,4439.809978212464
44,30,1561.4812999576773,2847.602651955737,2843.799836950892
45,30,1339.238760380892,3929.8876182055465,3931.2979940630094
46,30,1091.7651406555638,2144.4986662399956,2144.650372265258
47,30,540.065279445657,743.4833992235041,738.6410275339389
48,30,725.0190450065471,806.7366235990721,803.948720169385
49,30,728.9456579946494,812.1008980910054,809.7865490778147
50,30,1063.7677480421562,4420.677039249133,4420.202339588115
51,30,1054.502242253249,1806.4004375116615,1804.179337612174
52,30,1433.1943800329639,1629.3881045335822,1628.0133459963909
53,30,1434.8855999414413,1636.7271447175408,1639.5764236770367
54,30,1448.969056307922,1646.9039646109372,1647.196440704322
55,30,1448.969056307922,1650.0136796487338,1647.196440704322
56,30,1489.6494337191275,1798.1595715558733,1798.9156500582237
57,30,1487.5735022285023,1796.7009612799216,1794.4041603309292
58,30,1451.7999726236017,2225.8095722290604,2221.796596193841
59,30,1190.9056392740217,1280.0821986237443,1280.6838449627057
60,30,1125.771793302545,1228.1415178799277,1229.0726769323123
61,30,165.52127211130588,319.559696331935,318.7315277232962
62,30,1225.732485242484,1569.2515847863692,1567.8760085173865
63,30,1231.0507242868978,1573.8194101334902,1573.095084588539
64,30,640.1156201340606,714.1549663953646,713.5776423880203
65,30,634.5811937446721,805.6610774186174,808.9155089648481
66,30,633.94882116332235,810.5125112769488,814.7607395551618
67,30,620.5056943819021,723.696691973964,724.5990194556654
68,30,619.0320556959846,715.6105290104163,716.1511313871454
69,30,1363.3741522386802,2400.2106412234725,2396.1869315083063
70,30,1365.429094496087,2390.664331976998,2390.791535660824
71,30,235.69218014559692,93.67569513705219,95.70121472715836
72,30,826.3489559883081,930.8672028736049,932.5875122089851
73,30,568.1714429283268,745.3275568337726,741.153782236705
74,30,1590.2317663450551,1986.3039846890058,1983.1022535018121
75,30,1588.4974004609442,1981.8843772313073,1980.301079775745
76,30,1574.0065627177814,1976.9151903425131,1973.5292533499035
77,30,1586.717276608578,1993.7769506904633,1991.2782001787998
78,30,366.94413036782566,567.1561866971768,566.8527037741032
79,30,733.4464493131563,1372.4030835799442,1374.9384759966981
80,30,733.4464493131563,1371.7943102619117,1374.9384759966981
81,30,718.0009268779756,1355.8748486575073,1359.1442301699508
82,30,719.5797919027664,1359.7420652662622,1360.8924354280678
83,30,1437.4347705498917,1945.5232914162145,1945.3686824236756
84,30,1033.5955367476236,2434.282853150649,2431.043100078369
85,30,634.0361079986021,1476.6854371777408,1476.8593519967792
86,30,634.0361079986021,1476.8115721287488,1476.8593519967792
87,30,629.2826257468412,1475.5706496498613,1478.0927750692106
88,30,259.0533714491232,113.1849696657567,117.09369787017513
89,30,1454.8109311587218,2397.749680401308,2398.1740113593673
90,30,1396.5287101959602,2533.9319722010546,2531.6865326593093
91,30,622.8147221325504,1229.2363949238268,1231.5884878383004
92,30,599.2240503214384,1191.0601456339762,1190.6138654691663
93,30,549.5381487780912,930.9573272357698,928.9468372660974
94,30,1348.4893410069037,1497.621773629718,1493.563859058619
95,30,351.6119928551966,284.7935297637064,287.0122873924698
96,30,1146.1822982135043,1806.3530448983795,1802.7402204602274
97,30,1498.8690705600154,4169.886423791904,4173.499716415672
98,30,1355.343827773854,1512.6314611929633,1512.7958979188975
99,30,696.6470351041721,1291.5808544504773,1285.6578784821947
100,30,862.4262070025692,1455.9532347704137,1455.912269381153
101,30,857.2472114801975,1461.6951138027202,1460.7260355532073
102,30,878.7975286804449,1397.200558425427,1396.9666132461532
103,30,824.9288906453005,930.0590791323385,928.93183010588
104,30,1404.2826318710827,1547.9969344099816,1545.2229943631498
105,30,1448.5085318141907,2232.5672970162914,2230.394286202617
106,30,1451.7999726236017,2224.3276023312196,2221.796596193841
107,30,918.8509323329705,1029.8551887378867,1028.4889064913345
108,30,782.3327111545225,1500.939831836821,1503.4802532025633
109,30,319.39937620346177,201.15147060423848,201.70371124078477
110,30,337.53221418322676,235.05730526112853,237.23542222200936
111,30,321.54780728097273,221.8751011942024,225.9149906215339
112,30,317.6050018512077,216.40483644451575,220.2071292550897
113,30,627.1505581424758,735.9802244392108,735.1362930284164
1,31,1075.5174600408632,1836.2653578833385,1834.9193730737568
2,31,1076.3224112156165,1835.9741928232895,1836.7323914369033
3,31,1063.4965759770635,1808.3771948580174,1810.8192054292003
4,31,1063.4965759770635,1807.6793150902504,1810.8192054292003
5,31,764.7241106293175,1515.918461088059,1513.579218353317
6,31,1366.7156848127486,3926.6586022868455,3928.038145079663
7,31,1366.7156848127486,3925.4620473697614,3928.038145079663
8,31,1464.507882208636,4545.112197734361,4547.065225015407
9,31,1673.3521987055478,2928.2338518682964,2933.799697093396
10,31,1067.1901080166797,1574.5098283545017,1572.8709453332863
11,31,1089.0136716481452,1547.177115218822,1546.2767041845577
12,31,1091.2279854938301,1548.9768229255978,1549.680656421268
13,31,1067.8111578237415,1622.6111187311137,1622.8812593803884
14,31,1064.236697036888,1620.8634998370746,1620.916245694297
15,31,1031.2686748569492,1575.764007527166,1575.4781029255098
16,31,1030.937751737308,1576.4381462298825,1580.3716876390977
17,31,1488.1634764725457,2419.2379191165896,2422.423026311005
18,31,1384.6001151481466,3914.648597413186,3914.863596928901
19,31,659.2925568539015,1214.9315777549762,1212.0121726694372
20,31,656.9246134627726,1213.4150957550173,1213.373915436791
21,31,639.6890354947509,1177.260927424528,1175.626164139797
22,31,639.127934579992,1171.836450990416,1168.8603859348202
23,31,631.7706307695381,1155.2256731884975,1151.3424982441304
24,31,631.7706307695381,1155.3939591885705,1151.3424982441304
25,31,677.252262264844,999.7039208504156,1002.6652671574501
26,31,297.3588822651221,103.52445448490911,108.41226037495456
27,31,297.3588822651221,103.23558933929823,108.41226037495456
28,31,296.69268686365564,103.39913615885105,110.90711657953182
29,31,286.19129594815394,111.56983181254002,113.99154573150643
30,31,52.99326732762151,13.399928021352743,13.3949148434505
31,31,0,0,0
32,31,5.842219188710886,1.8263697803870207,1.8274007825924157
33,31,358.33114016655105,214.02993760669892,215.1305875764986
34,31,1565.1266243946143,2773.824400051998,2779.2978932122464
35,31,1564.7827779173233,2805.384099954463,2810.935641280069
36,31,986.5957452009297,1050.386949936794,1053.6876303564948
37,31,1386.9383525429096,3772.708381192092,3773.1735571589384
38,31,1157.5873866535158,1805.763012352115,1805.106984331612
39,31,1054.2874292237914,2588.0732015076387,2589.121094696298
40,31,1067.8500437970754,2421.41478491302,2420.0529467588863
41,31,1054.886304814931,2403.1305997910786,2403.2537692669016
42,31,1482.1656311438653,2030.8641218625992,2034.0308407490963
43,31,1107.588252679928,4451.702298684197,4452.525339228942
44,31,1605.2156203410188,2860.923020173535,2861.3512596448554
45,31,1332.9941006044853,3928.2423571388845,3928.7254715835656
46,31,1135.4994610389058,2154.4001967641793,2157.9505811297113
47,31,568.3442140995643,736.7066710099882,730.1237473206332
48,31,784.5399612237642,819.1500225710065,820.4540679306614
49,31,788.4665742118665,824.4774224713906,826.2414543994141
50,31,1107.5020684254985,4430.11357503784,4432.8951070867
51,31,1098.2365626365913,1815.717928064385,1816.7119971628704
52,31,1492.71529625018,1642.5301779239855,1645.2025580972295
53,31,1494.4065161586577,1649.8690765160459,1656.7597498677978
54,31,1508.4899725251385,1660.0664746879133,1664.422452675592
55,31,1508.4899725251385,1663.1783585410633,1664.422452675592
56,31,1549.1703499363439,1811.4031842902746,1816.2590609569343
57,31,1547.0944184457185,1809.9471950542452,1811.744770991992
58,31,1495.5342930069432,2238.2618538257266,2238.311059515078
59,31,1250.426555491238,1292.3366036347063,1296.6311588238996
60,31,1185.2927095197615,1240.5930237556015,1245.2919739561564
61,31,159.4127711238142,306.2067967351876,301.1584323078705
62,31,1284.8811905894786,1579.6521015746757,1581.821349021426
63,31,1283.4474312243435,1584.250808461963,1587.0568240641203
64,31,678.4094150651381,711.1530207287481,709.2343005477626
65,31,694.1021099618889,804.6701502257703,807.1964299297973
66,31,693.4697373805391,809.498565027364,813.121389751672
67,31,680.026610599119,723.5297347078126,723.9829935930077
68,31,678.5529719132014,715.4783384203744,715.5628001416029
69,31,1407.1084726220217,2412.405903848815,2412.3804563418557
70,31,1409.1634148794285,2402.846074483903,2406.9802710415915
71,31,297.3588822651221,103.60182137923903,108.41226037495456
72,31,885.8698722055251,941.0120053687822,945.615081738933
73,31,612.1493909656309,752.6623141245791,751.208409556631
74,31,1649.7526825622713,1999.6277294966094,2000.5699443748997
75,31,1648.0183166781603,1995.2048624564984,1997.7593817953584
76,31,1633.5274789349978,1990.1957206290278,1990.9284706517838
77,31,1646.2381928257942,2007.0521713278874,2008.664463391403
78,31,367.948903350991,556.4998444648242,552.6528122960191
79,31,737.0819405366999,1363.14129192347,1362.5086759764222
80,31,737.0819405366999,1362.5348095614354,1362.5086759764222
81,31,721.6364181015191,1347.1304257089496,1347.3560059371346
82,31,723.2152831263098,1351.0329458281994,1349.169656965389
83,31,1481.1690909332333,1957.3122169727155,1961.055063606964
84,31,1077.3298571309658,2444.1108620160526,2444.2367370971974
85,31,627.791448222196,1464.5311982022017,1460.7381006147666
86,31,627.791448222196,1464.6667343523604,1460.7381006147666
87,31,623.037965970435,1463.4110971887442,1461.9384436401365
88,31,320.56630470833755,122.79336945911484,129.47176532916154
89,31,1498.5452515420634,2410.599435266589,2415.175346335447
90,31,1440.2630305793018,2546.8175827341397,2548.7321034240463
91,31,616.5700623561443,1216.4697523012537,1214.7032063838244
92,31,592.9793905450323,1178.2286282170903,1173.652980939153
93,31,543.2087996346393,920.1107502549111,914.9465455032605
94,31,1408.0102572241199,1510.846083764763,1510.8793250416363
95,31,411.13290907241327,298.15194377287315,304.51357349549716
96,31,1189.9166185968465,1816.4073413492724,1816.2245894504151
97,31,1492.6244107836087,4169.908937835127,4173.14352207453
98,31,1414.86474399107,1525.8991200887203,1530.1732709856803
99,31,740.5993311270112,1295.4146375956786,1291.1083192860376
100,31,906.1605273859115,1462.4163448200625,1464.7736973381764
101,31,900.9815318635398,1468.1073753622159,1469.53491067049
102,31,922.7752932618558,1403.666699908833,1405.8420880175643
103,31,884.4498068625174,942.4518775601105,945.3982118835357
104,31,1463.803548088299,1561.155129894139,1562.4330371766828
105,31,1492.2428521975323,2244.991649481267,2246.87429617805
106,31,1495.5342930069432,2236.780933609306,2238.311059515078
107,31,978.3718485501875,1040.744159523435,1042.5651440357485
108,31,776.0880513781163,1494.027376224513,1494.033953238873
109,31,379.91077515425275,206.24690762512552,208.00251230930556
110,31,397.92114867757635,239.68552887548972,242.9088412355211
111,31,382.05920623176365,230.06473903518938,236.1703916360879
112,31,378.1164008019986,224.87871437247793,230.88047376678372
113,31,686.6714743596926,734.9536171485538,733.4238438364887
1,32,1058.2045983005755,1837.8734020283396,1836.7323914369026
2,32,1059.0095494753289,1837.5828479125946,1838.5555913609874
3,32,1046.1837142367758,1809.984261011169,1812.627589912
4,32,1046.1837142367758,1809.2866034468109,1812.627589912
5,32,765.8344350216803,1517.7266215258408,1518.058192182648
6,32,1367.8260092051114,3928.393924860924,3930.7172130533017
7,32,1367.8260092051114,3927.19740479483,3930.7172130533017
8,32,1465.6182066009987,4546.758856787481,4549.114460723939
9,32,1656.939335400432,2927.433498399841,2928.7931394369734
10,32,1049.877246276392,1576.309956561295,1576.2126383515188
11,32,1071.7008099078575,1548.9814514669647,1549.680656421268
12,32,1073.9151237535425,1550.7824798918748,1553.0928210012432
13,32,1050.4982960834539,1624.411336354197,1626.2186748774404
14,32,1046.9238352966004,1622.6616967756945,1624.2240520624325
15,32,1013.9558131166617,1577.5523900517828,1578.6681423154284
16,32,1013.6248899970204,1578.2258403099768,1583.5479558378854
17,32,1471.75061316743,2418.080771656797,2417.084265650565
18,32,1385.7104395405095,3916.3750793202416,3917.474679076201
19,32,660.4028812462643,1216.2271856092193,1217.407157742347
20,32,658.0349378551355,1214.7067668296536,1218.76748079897
21,32,640.7993598871137,1178.5439797854588,1181.017885310079
22,32,640.2382589723549,1173.1236554653167,1174.2535194253994
23,32,632.8809551619009,1156.5166435599217,1156.7364697192284
24,32,632.8809551619009,1156.6852338892866,1156.7364697192284
25,32,660.8393989597284,997.8830013648959,998.3786752538855
26,32,280.0460205248345,104.00023635775626,106.13031638066268
27,32,280.0460205248345,103.76001151987647,106.13031638066268
28,32,279.37982512336805,103.8510579826798,108.41226037495456
29,32,268.87843420786635,111.72388412994394,110.78566034768394
30,32,51.71641312575911,12.783811197552785,12.771217845499182
31,32,0.6312453929128565,1.8263697803870207,1.8274007825924157
32,32,0,0,0
33,32,341.01827842626346,214.33326829719635,212.264993227428
34,32,1548.7137610894983,2772.8778459677237,2774.1277052553837
35,32,1548.3699146122076,2804.43622269609,2805.763050504509
36,32,969.2828834606421,1050.7580430232715,1050.9710606977692
37,32,1388.0486769352724,3774.4490900203386,3775.9034305306213
38,32,1141.1745233483998,1804.0879489649906,1799.9826664577101
39,32,1037.8745659186754,2586.369181817749,2584.078768739666
40,32,1051.4371804919595,2419.7416898641313,2414.926959987756
41,32,1038.473441509815,2401.45275113544,2398.1414775944945
42,32,1465.7527678387496,2029.4251184514758,2028.6432497855194
43,32,1091.1753893748119,4450.00334075817,4447.467853432928
44,32,1588.8027570359031,2860.0193735495427,2856.22655026582
45,32,1334.1044249968481,3929.9938302976125,3931.549586574558
46,32,1119.0865977337899,2152.736007772726,2152.8039609605216
47,32,567.3867365238839,735.6184324375034,730.6235453203071
48,32,767.2270994834765,817.8509677259605,815.0612483105629
49,32,771.1537124715788,823.1691335149899,820.8465300210031
50,32,1091.0892051203823,4428.412946667925,4427.841121272931
51,32,1081.8236993314754,1814.010311694919,1811.679627488955
52,32,1475.4024345098924,1642.1444445651998,1640.8240165348716
53,32,1477.09365441837,1649.4834414770035,1652.3860169572008
54,32,1491.1771107848508,1659.6665814899306,1660.0133493969242
55,32,1491.1771107848508,1662.7769294994534,1660.0133493969242
56,32,1531.8574881960562,1810.9403141921766,1811.744770991992
57,32,1529.7815567054308,1809.4820544528757,1807.2331603936805
58,32,1479.1214297018273,2236.9695732028877,2232.917943592137
59,32,1233.1136937509505,1292.3476849929925,1293.036769793102
60,32,1167.9798477794739,1240.534946942614,1241.5479860902667
61,32,160.523095516177,307.0780472803989,306.2647894217526
62,32,1267.9405397194123,1578.0341433785106,1576.5878801034426
63,32,1267.0345679192274,1582.6359488624298,1581.821349021426
64,32,677.2678266521556,712.9458315942605,712.4825274703472
65,32,676.7892482216013,806.3901891649557,809.7619662680581
66,32,676.1568756402514,811.2196878280603,815.6655791317033
67,32,662.7137488588313,725.208129321725,726.2411733637786
68,32,661.2401101729138,717.1547890573206,717.8127605181324
69,32,1390.695609316906,2411.0520413243626,2406.9802710415915
70,32,1392.7505515743128,2401.4892527485713,2401.580079320419
71,32,280.0460205248345,104.1265747325234,106.13031638066268
72,32,868.5570104652375,941.5503484453483,943.3593260905959
73,32,595.7365276605153,750.8647428619686,746.6057179774841
74,32,1632.4398208219836,1999.0840058228987,1995.9233848825318
75,32,1630.7054549378727,1994.6650697332343,1993.1240201177134
76,32,1616.2146171947102,1989.6989595274476,1986.3584427802184
77,32,1628.9253310855065,2006.5605683274066,2004.1078080392015
78,32,368.96292220562066,558.1005794495331,557.9030149569304
79,32,737.6427388974769,1364.856711085684,1367.5114301198723
80,32,737.6427388974769,1364.2503784305522,1367.5114301198723
81,32,722.1972164622962,1348.876287493114,1352.250093787096
82,32,723.7760814870869,1352.7806574749554,1354.0522803045756
83,32,1464.7562276281174,1955.878626795642,1955.6663538921744
84,32,1060.9169938258499,2442.4404294929204,2439.105795295989
85,32,628.9017726145588,1465.898416708023,1466.1379116226833
86,32,628.9017726145588,1466.0359720830004,1466.1379116226833
87,32,624.1482903627979,1464.7771715892673,1467.3384985976427
88,32,303.25344296804997,123.38588443904564,127.3470018518429
89,32,1482.1323882369475,2409.429055107118,2409.8291451177547
90,32,1423.8501672741859,2545.660587725717,2543.393536267527
91,32,617.6803867485071,1217.6739254536442,1220.0683037963256
92,32,594.0897149373951,1179.4101714860465,1179.007930067702
93,32,544.3191240270021,919.7089704400623,917.58408879456465
94,32,1390.6973954838322,1510.3993644878879,1506.3913091710442
95,32,393.8200473321257,297.56149861464655,299.82691218148545
96,32,1173.5037552917306,1814.7565579540253,1811.051674529827
97,32,1493.7347351759715,4171.582460709333,4175.365729694885
98,32,1397.5518822507825,1525.4146671250428,1525.6256358203311
99,32,724.1864678218956,1293.600139131693,1287.5287759311705
100,32,889.7476640807956,1460.5987853581964,1460.4243484195083
101,32,884.568668558424,1466.2890560485498,1465.1966531424357
102,32,906.36242995674,1401.8492179827651,1401.48922930359
103,32,867.1369451222298,941.1469947606122,940.0036052378944
104,32,1446.4906863480114,1560.7582474365536,1558.0372765222414
105,32,1475.8299888924166,2243.6921692222454,2241.4797234481694
106,32,1479.1214297018273,2235.4889273777812,2232.917943592137
107,32,961.0589868098998,1041.125320855548,1039.8656869785448
108,32,777.1983757704792,1495.8385438401347,1498.480296908621
109,32,362.59791341396516,207.48472244344754,208.0707158103224
110,32,380.60828693728877,240.9770052250259,243.1993614565838
111,32,364.74634449147607,230.9153421951146,234.90891902477557
112,32,360.80353906171104,225.6853776622544,229.4653226674597
113,32,669.358612619405,736.6748290812303,735.9837901293841
1,33,751.1754465593825,1713.7421882496428,1711.2937857093932
2,33,751.980397734136,1713.580530253363,1713.4625091974005
3,33,739.1545624955828,1685.7909054036995,1687.1480569971743
4,33,739.1545624955828,1685.1430862075542,1687.1480569971743
5,33,582.3010238061925,1526.1614943560871,1523.4513364666773
6,33,1386.0872989605887,3831.9597642642166,3832.409433637238
7,33,1386.0872989605887,3830.7767355652463,3832.409433637238
8,33,1483.880517549641,4425.361789335032,4426.365290826107
9,33,1497.4166877092887,2756.191230728451,2760.929658287887
10,33,742.5006934511932,1517.919900346958,1515.573155954168
11,33,764.3242570826588,1493.8311739972303,1492.3424256309013
12,33,766.5385709283439,1496.6122468616127,1496.1294387185592
13,33,743.154719692558,1565.6585239645392,1564.9344916487084
14,33,739.5802589057048,1562.5768303417497,1561.5220664411195
15,33,706.6122367257664,1511.9343469946618,1510.749405377061
16,33,706.2813136061251,1512.217649197317,1514.9400054385098
17,33,1312.227965476288,2283.2230621296894,2285.8729468032993
18,33,1403.9717292959867,3817.0337375127333,3816.449869641259
19,33,635.6440643365479,1350.4401858369283,1347.3517922846236
20,33,639.9761911626582,1349.41538340253,1349.592569387892
21,33,637.3193183195466,1314.6128811684619,1313.19447217252
22,33,634.4785133879087,1308.7399266008192,1305.7242112181762
23,33,633.1746294701613,1291.8282283079589,1287.8770871706088
24,33,633.1746294701613,1291.9582809271924,1287.8770871706088
25,33,446.80718910885787,1039.8867951702018,1042.4159678367014
26,33,79.20568702079109,111.35717047711759,108.05621220916946
27,33,79.20568702079109,112.22201838670892,108.05621220916946
28,33,83.7288686612352,111.2503308108891,104.7522990438596
29,33,102.82806334123268,103.3247452781324,102.00569235845425
30,33,153.6378736980624,202.89039110779862,200.7918407734457
31,33,160.50343611936904,214.02993760669892,215.1305875764986
32,33,159.5081961668865,214.33326829719635,212.264993227428
33,33,0,0,0
34,33,1389.1911133983551,2614.666763209956,2619.3873469579494
35,33,1388.8472669210644,2646.3037633429585,2651.2056924846006
36,33,681.4370809697172,836.5837236755136,838.7805968041225
37,33,1406.3099666907497,3680.09823648532,3679.888652289508
38,33,981.5799689850858,1765.3304691105225,1764.0218725223094
39,33,878.4304780393281,2552.5682477090363,2553.6971341909325
40,33,891.9145328008175,2377.1241934447085,2375.477220715269
41,33,878.9507938186732,2360.294282800938,2360.434918062587
42,33,1306.2301201476082,1936.9752454843324,1939.4345279320917
43,33,931.7313014954648,4410.582469708653,4411.424002211141
44,33,1429.28010934476,2697.6999713556806,2697.2708171282375
45,33,1352.3657147523254,3839.3436698131277,3839.2206944576556
46,33,959.563950042648,2108.77560757863,2111.9246877380624
47,33,410.399190477359,932.0436020330286,926.1831621838196
48,33,494.00993173803766,716.9650959436048,716.6116975099803
49,33,497.9365447261399,723.571203874337,723.837595966696
50,33,931.6451172410352,4389.549605761932,4392.210579439129
51,33,922.2291449681613,1785.2744127413823,1786.2605474424095
52,33,1187.556632018967,1445.5418179090902,1447.2502054598967
53,33,1189.2478519274446,1452.864612135879,1458.6536615871858
54,33,1203.3313082939255,1463.7643603960369,1467.320966754872
55,33,1203.3313082939255,1466.9496133124107,1467.320966754872
56,33,1244.011685705131,1618.2038528210512,1622.195774861055
57,33,1241.9357542145058,1616.875258660571,1617.600045796341
58,33,1319.598782010686,2120.4389983106307,2120.0350417312866
59,33,945.2678912600256,1081.4611327824555,1084.7744328881774
60,33,880.134045288549,1031.4521345241906,1035.1974567559027
61,33,215.59573743148985,493.2762528767754,488.6857628699434
62,33,995.7460837483866,1525.7428981123767,1527.2994158615238
63,33,1001.0643227928003,1529.5344658410793,1532.1688963939996
64,33,368.83553058855153,667.5319123905584,664.8930270241563
65,33,368.56259434158693,725.3872523480061,726.9985311633325
66,33,367.93022176023715,730.4204959069575,731.7916295450805
67,33,354.3583330778309,634.3767663492521,633.6291807824779
68,33,352.8846943919133,626.1074920439455,625.2098405750016
69,33,1231.1729616257642,2303.0777657868593,2302.679385833237
70,33,1233.227903883171,2294.003354841512,2297.4261542595577
71,33,79.20568702079109,111.87073007245603,108.05621220916946
72,33,580.7112079743125,729.5178135581605,733.0669517978658
73,33,363.9605396965468,779.2810828069973,776.8060241394006
74,33,1344.5940183310584,1810.823095277202,1810.9567290640396
75,33,1342.8596524469474,1806.1689561071883,1807.7201572272575
76,33,1328.3688147037847,1798.6418006829342,1798.5090024046094
77,33,1341.0795285945812,1815.1830891985232,1815.756278594839
78,33,271.31392140774227,659.5045199803885,655.1729640352531
79,33,511.4469822452171,1418.5556970500695,1417.3396623814983
80,33,511.4469822452171,1417.9077268464373,1417.3396623814983
81,33,495.9943635052048,1392.0605033414768,1392.0237661485558
82,33,497.57322852999556,1395.2037227125254,1392.7818672310625
83,33,1305.233579936976,1862.8529462765896,1866.2154674276994
84,33,901.3943461347079,2398.9667229890347,2398.944541164122
85,33,666.5104937412589,1588.8570825500722,1585.0126313808944
86,33,666.5104937412589,1588.7124993733335,1585.0126313808944
87,33,667.6418347915057,1587.902293074913,1586.9971647258849
88,33,57.5071365476287,94.87572950282818,89.06811634657055
89,33,1322.6097405458056,2276.2091262587687,2280.2636526891265
90,33,1264.3275195830447,2410.468513452114,2411.8266689440807
91,33,661.7984133573623,1362.440078678417,1360.8262058678042
92,33,642.4319424375306,1326.8874181956605,1322.3842414573426
93,33,547.236373470744,1133.8265218803315,1129.7384705369557
94,33,1102.8515929929072,1317.30061177692,1316.518766521456
95,33,114.84252799227711,149.57693644806946,152.01580160331073
96,33,1013.9092009284165,1769.0947849862168,1768.7181485942936
97,33,1511.996024931449,4056.9535825980074,4059.1769810267483
98,33,1109.7060797598572,1334.4545195487497,1337.7953309047386
99,33,527.9688781852602,1369.2262939196312,1365.0216133272304
100,33,714.8594182110505,1491.3028902105993,1493.6245769004188
101,33,713.6227926940219,1497.841862011203,1499.063124696905
102,33,680.059230150006,1433.1048659498322,1435.100835983111
103,33,593.9197773767908,837.9498017206843,839.6476506258008
104,33,1158.6448838570861,1364.8638121345512,1365.1152451001064
105,33,1316.3073412012748,2128.1714452177835,2129.595318116582
106,33,1319.598782010686,2118.924361379892,2120.0350417312866
107,33,673.2131843189749,827.0079069129272,827.7005209968135
108,33,582.6136116828379,1501.8956221985443,1501.8081758609178
109,33,24.789194305767,120.14735669719566,119.0802881891958
110,33,39.76155064065793,140.54198929570887,140.63959344776714
111,33,24.791982524583815,72.12575649305737,75.49510767847593
112,33,21.438459422118257,64.56027503420866,67.05781417595563
113,33,361.00319683840445,658.6810692606235,655.7100561950065
1,34,1076.103929334763,3371.6370465880136,3371.62926805146
2,34,1076.9968921866935,3372.543326048205,3375.658009341031
3,34,1065.876566074007,3354.64100118902,3357.062325963208
4,34,1065.876566074007,3354.6433408546304,3357.062325963208
5,34,1115.0864799928106,3902.919290208468,3904.412836720902
6,34,1901.642122060398,5202.1386119671715,5202.585089010833
7,34,1901.642122060398,5201.277197464083,5202.585089010833
8,34,1584.8589792441985,5426.868037949513,5427.605252280623
9,34,277.43556798740246,294.958022713669,295.38667371573297
10,34,1126.4407536052374,3638.0804633683924,3639.6364760701217
11,34,1148.2794338599024,3635.1643802165677,3637.8691242072796
12,34,1150.4872173534181,3641.655031038681,3642.3991420859543
